tanggal,level_harga,provinsi,komoditas,harga_rupiah,harga_bulan_berikutnya,perubahan_harga_1_bulan_pct,target_perubahan_harga_1_bulan_pct,n_raw_rows,unique_price_count,min_price,max_price,flag_change_abs_100pct,flag_target_abs_100pct,flag_change_mad,flag_target_mad,flag_source_conflict
2024-12-01,produsen,Nusa Tenggara Barat,Cabai Rawit Merah Tingkat Petani,18731.0,56469.0,-10.420851267336207,201.4734931397149,1,1,18731.0,18731.0,False,True,False,True,False
2023-05-01,produsen,Kalimantan Selatan,Kedelai Biji Kering Tingkat Petani,10000.0,30000.0,0.0,200.0,1,1,10000.0,10000.0,False,True,False,True,False
2024-11-01,produsen,D.I Yogyakarta,Cabai Merah Keriting Tingkat Petani,6883.0,19166.0,-20.187847866419297,178.45416242917332,1,1,6883.0,6883.0,False,True,False,True,False
2024-12-01,konsumen,Nusa Tenggara Barat,Cabai Rawit Merah,31203.0,79173.0,10.547013391908177,153.73521776752236,1,1,31203.0,31203.0,False,True,False,True,False
2023-05-01,produsen,Nusa Tenggara Barat,Kedelai Biji Kering Tingkat Petani,9580.0,24176.0,2.646523090110353,152.3590814196242,1,1,9580.0,9580.0,False,True,False,True,False
2023-05-01,produsen,Nusa Tenggara Timur,Kedelai Biji Kering Tingkat Petani,10000.0,25000.0,-0.6655408761299331,150.0,1,1,10000.0,10000.0,False,True,False,True,False
2022-05-01,konsumen,Jawa Timur,Cabai Rawit Merah,34278.0,84848.0,16.560119695321006,147.52902736449033,1,1,34278.0,34278.0,False,True,False,True,False
2023-05-01,produsen,Jawa Timur,Kedelai Biji Kering Tingkat Petani,10688.0,26368.0,-2.836363636363637,146.7065868263473,1,1,10688.0,10688.0,False,True,False,True,False
2023-09-01,produsen,Gorontalo,Cabai Rawit Merah Tingkat Petani,20522.0,50000.0,-17.911999999999995,143.64097066562712,1,1,20522.0,20522.0,False,True,False,True,False
2022-05-01,konsumen,Bali,Cabai Rawit Merah,31070.0,75440.0,-1.4808003297713812,142.80656581911813,1,1,31070.0,31070.0,False,True,False,True,False
2024-12-01,produsen,Bali,Cabai Rawit Merah Tingkat Petani,27567.0,66752.0,18.481110585808235,142.14459317299668,1,1,27567.0,27567.0,False,True,False,True,False
2023-05-01,produsen,Jawa Tengah,Kedelai Biji Kering Tingkat Petani,10360.0,24475.0,-12.016985138004245,136.24517374517376,1,1,10360.0,10360.0,False,True,False,True,False
2023-07-01,konsumen,Lampung,Cabai Rawit Merah,36180.0,85135.0,-2.8124748166653224,135.3095632946379,1,1,36180.0,36180.0,False,True,False,True,False
2024-06-01,konsumen,Papua Selatan,Cabai Rawit Merah,35000.0,82167.0,-30.534881413118985,134.76285714285714,1,1,35000.0,35000.0,False,True,False,True,False
2025-11-01,produsen,Nusa Tenggara Barat,Cabai Rawit Merah Tingkat Petani,17706.0,41520.0,-12.902749766343646,134.49678075228735,1,1,17706.0,17706.0,False,True,False,False,False
2024-12-01,konsumen,Nusa Tenggara Barat,Cabai Merah Keriting,31220.0,72909.0,27.17422298260621,133.53299167200512,1,1,31220.0,31220.0,False,True,False,True,False
2024-12-01,produsen,Banten,Cabai Merah Keriting Tingkat Petani,19042.0,44099.0,22.354301869819437,131.58806848020168,1,1,19042.0,19042.0,False,True,False,False,False
2025-01-01,konsumen,Papua Pegunungan,Cabai Merah Keriting,65000.0,150000.0,-19.88759613488463,130.76923076923075,1,1,65000.0,65000.0,False,True,False,True,False
2024-12-01,produsen,Banten,Cabai Rawit Merah Tingkat Petani,29354.0,67083.0,9.114563972938816,128.531034952647,1,1,29354.0,29354.0,False,True,False,False,False
2022-05-01,konsumen,Sumatera Barat,Cabai Merah Keriting,33418.0,75916.0,5.250228339264895,127.17098569633131,1,1,33418.0,33418.0,False,True,False,True,False
2023-05-01,produsen,Sumatera Utara,Kedelai Biji Kering Tingkat Petani,10112.0,22860.0,-6.1357096444815795,126.06803797468356,1,1,10112.0,10112.0,False,True,False,True,False
2024-12-01,konsumen,Bali,Cabai Merah Keriting,27910.0,62853.0,51.191765980498374,125.19885345754211,1,1,27910.0,27910.0,False,True,False,True,False
2023-09-01,konsumen,Gorontalo,Cabai Rawit Merah,31876.0,70270.0,-21.077521107232165,120.44798594553896,1,1,31876.0,31876.0,False,True,False,True,False
2024-12-01,produsen,D.I Yogyakarta,Cabai Rawit Merah Tingkat Petani,29221.0,64340.0,38.70508378031994,120.18411416447074,1,1,29221.0,29221.0,False,True,False,False,False
2025-11-01,produsen,Bali,Cabai Rawit Merah Tingkat Petani,22780.0,50073.0,-1.8061123324281225,119.811237928007,1,1,22780.0,22780.0,False,True,False,False,False
2024-11-01,konsumen,D.I Yogyakarta,Cabai Merah Keriting,17406.0,38219.0,3.3303650934995543,119.57371021486844,1,1,17406.0,17406.0,False,True,False,True,False
2025-11-01,produsen,Kalimantan Barat,Cabai Rawit Merah Tingkat Petani,28576.0,62500.0,-1.9556714471968717,118.71500559910415,1,1,28576.0,28576.0,False,True,False,False,False
2025-11-01,produsen,Jawa Timur,Cabai Rawit Merah Tingkat Petani,24822.0,54171.0,14.197644460802362,118.23785351704133,1,1,24822.0,24822.0,False,True,False,False,False
2022-05-01,konsumen,Jawa Tengah,Cabai Rawit Merah,37270.0,80989.0,25.336292709174057,117.3034612288704,1,1,37270.0,37270.0,False,True,False,True,False
2024-12-01,produsen,D.I Yogyakarta,Cabai Merah Keriting Tingkat Petani,19166.0,41525.0,178.45416242917332,116.65970990295315,1,1,19166.0,19166.0,True,True,True,False,False
2024-12-01,produsen,Jawa Timur,Cabai Rawit Merah Tingkat Petani,26207.0,56697.0,25.308405852538975,116.34296180409814,1,1,26207.0,26207.0,False,True,False,False,False
2022-05-01,konsumen,Sumatera Utara,Cabai Merah Keriting,30801.0,66619.0,-11.732339876773178,116.28843219375993,1,1,30801.0,30801.0,False,True,False,True,False
2024-12-01,produsen,Jawa Tengah,Cabai Rawit Merah Tingkat Petani,28785.0,62110.0,16.680178354276443,115.77210352614209,1,1,28785.0,28785.0,False,True,False,False,False
2022-05-01,konsumen,Jambi,Cabai Merah Keriting,32419.0,69738.0,6.090058249885466,115.11459329405595,1,1,32419.0,32419.0,False,True,False,True,False
2025-08-01,produsen,Sumatera Utara,Cabai Merah Keriting Tingkat Petani,22852.0,48723.0,17.76953205524634,113.21109749693683,1,1,22852.0,22852.0,False,True,False,False,False
2024-12-01,produsen,Jawa Barat,Cabai Rawit Merah Tingkat Petani,27918.0,59312.0,19.185450819672134,112.45074862096138,1,1,27918.0,27918.0,False,True,False,False,False
2024-12-01,produsen,Jawa Tengah,Cabai Merah Keriting Tingkat Petani,20328.0,43041.0,62.93683873036229,111.73258559622195,1,1,20328.0,20328.0,False,True,False,False,False
2025-08-01,produsen,Sumatera Barat,Cabai Merah Keriting Tingkat Petani,30756.0,65054.0,7.968826792108397,111.516452074392,1,1,30756.0,30756.0,False,True,False,False,False
2022-05-01,konsumen,Sulawesi Selatan,Cabai Rawit Merah,26326.0,55566.0,-30.352654832138416,111.06890526475728,1,1,26326.0,26326.0,False,True,False,True,False
2023-10-01,produsen,Sulawesi Selatan,Cabai Rawit Merah Tingkat Petani,21773.0,45667.0,37.04053373615308,109.74142286317918,1,1,21773.0,21773.0,False,True,False,False,False
2024-07-01,konsumen,Papua Pegunungan,Kedelai Biji Kering,11000.0,23000.0,2.8037383177569986,109.09090909090908,1,1,11000.0,11000.0,False,True,False,True,False
2022-05-01,konsumen,Gorontalo,Cabai Rawit Merah,37030.0,77135.0,-18.207320036224683,108.3040777747772,1,1,37030.0,37030.0,False,True,False,True,False
2023-05-01,produsen,Sumatera Barat,Kedelai Biji Kering Tingkat Petani,10838.0,22507.0,34.16687298836345,107.66746632219966,1,1,10838.0,10838.0,False,True,True,True,False
2024-12-01,konsumen,Bali,Cabai Rawit Merah,38696.0,80178.0,23.910467834384708,107.19971056439941,1,1,38696.0,38696.0,False,True,False,True,False
2025-11-01,produsen,D.I Yogyakarta,Cabai Rawit Merah Tingkat Petani,27647.0,56814.0,27.4583928818404,105.49788403805115,1,1,27647.0,27647.0,False,True,False,False,False
2023-10-01,produsen,Banten,Cabai Rawit Merah Tingkat Petani,31345.0,64284.0,28.975846603300013,105.08534056468335,1,1,31345.0,31345.0,False,True,False,False,False
2024-12-01,produsen,Aceh,Cabai Merah Keriting Tingkat Petani,19286.0,39277.0,10.22460993313139,103.65550139997927,1,1,19286.0,19286.0,False,True,False,False,False
2025-08-01,produsen,Aceh,Cabai Merah Keriting Tingkat Petani,27494.0,55880.0,5.35714285714286,103.2443442205572,1,1,27494.0,27494.0,False,True,False,False,False
2023-10-01,konsumen,Lampung,Cabai Merah Keriting,39994.0,80802.0,20.431208407359456,102.03530529579439,1,1,39994.0,39994.0,False,True,False,True,False
2022-05-01,konsumen,Riau,Cabai Merah Keriting,39054.0,78894.0,2.3025540275049217,102.01259794131201,1,1,39054.0,39054.0,False,True,False,True,False
2022-05-01,konsumen,Aceh,Cabai Merah Keriting,34702.0,70083.0,-14.707761883694637,101.95665955852688,1,1,34702.0,34702.0,False,True,False,True,False
2024-06-01,produsen,Bali,Cabai Rawit Merah Tingkat Petani,23736.0,47806.0,8.995729439316701,101.40714526457701,1,1,23736.0,23736.0,False,True,False,False,False
2023-09-01,konsumen,Sulawesi Utara,Cabai Rawit Merah,34450.0,69346.0,-23.887587822014055,101.29462989840347,1,1,34450.0,34450.0,False,True,False,True,False
2025-11-01,produsen,Kalimantan Selatan,Cabai Rawit Merah Tingkat Petani,27673.0,55673.0,4.988997647772964,101.1816572109999,1,1,27673.0,27673.0,False,True,False,False,False
2024-12-01,produsen,Riau,Cabai Merah Keriting Tingkat Petani,25682.0,51598.0,7.812434406616009,100.91114399190096,1,1,25682.0,25682.0,False,True,False,False,False
2024-06-01,produsen,D.I Yogyakarta,Cabai Rawit Merah Tingkat Petani,23684.0,47532.0,22.06988970209256,100.69245059956087,1,1,23684.0,23684.0,False,True,False,False,False
2023-10-01,produsen,Jawa Barat,Cabai Rawit Merah Tingkat Petani,31374.0,62877.0,63.423273257630996,100.41116848345766,1,1,31374.0,31374.0,False,True,False,False,False
2024-12-01,produsen,Lampung,Cabai Merah Keriting Tingkat Petani,24371.0,48804.0,33.84775922671353,100.25440072216978,1,1,24371.0,24371.0,False,True,False,False,False
2024-06-01,konsumen,Papua Selatan,Cabai Merah Keriting,40000.0,78833.0,-22.962848833850124,97.08250000000001,1,1,40000.0,40000.0,False,False,False,True,False
2023-05-01,produsen,Jawa Barat,Kedelai Biji Kering Tingkat Petani,10400.0,20404.0,-2.4390243902439046,96.1923076923077,1,1,10400.0,10400.0,False,False,False,True,False
2023-10-01,konsumen,Sumatera Selatan,Cabai Merah Keriting,41645.0,78623.0,16.19698660714286,88.79337255372795,1,1,41645.0,41645.0,False,False,False,True,False
2025-01-01,konsumen,Papua Pegunungan,Telur Ayam Ras,64500.0,117500.0,43.08214467934071,82.1705426356589,1,1,64500.0,64500.0,False,False,True,True,False
2024-03-01,konsumen,Banten,Bawang Merah,30728.0,53673.0,1.2621519195913589,74.67130955480343,1,1,30728.0,30728.0,False,False,False,True,False
2023-06-01,produsen,Banten,Kedelai Biji Kering Tingkat Petani,31464.0,8650.0,280.6896551724138,-72.50826341215357,1,1,31464.0,31464.0,True,False,True,True,False
2024-06-01,konsumen,Maluku Utara,Minyak Goreng Curah,13000.0,22000.0,-47.15447154471545,69.23076923076923,1,1,13000.0,13000.0,False,False,True,True,False
2024-12-01,konsumen,D.I Yogyakarta,Cabai Merah Keriting,38219.0,64368.0,119.57371021486844,68.41884926345534,1,1,38219.0,38219.0,True,False,True,False,False
2023-06-01,produsen,Kalimantan Selatan,Kedelai Biji Kering Tingkat Petani,30000.0,10000.0,200.0,-66.66666666666667,1,1,30000.0,30000.0,True,False,True,True,False
2025-01-01,konsumen,Papua Pegunungan,Minyak Goreng Kemasan,32500.0,53750.0,-6.006883188246526,65.38461538461537,1,1,32500.0,32500.0,False,False,False,True,False
2024-05-01,konsumen,Papua Pegunungan,Jagung Tingkat Peternak,20375.0,7200.0,-24.854318802094856,-64.66257668711657,1,1,20375.0,20375.0,False,False,True,True,False
2023-06-01,produsen,Sumatera Utara,Kedelai Biji Kering Tingkat Petani,22860.0,8376.0,126.06803797468356,-63.359580052493435,1,1,22860.0,22860.0,True,False,True,True,False
2023-06-01,produsen,Jawa Timur,Kedelai Biji Kering Tingkat Petani,26368.0,9922.0,146.7065868263473,-62.37105582524271,1,1,26368.0,26368.0,True,False,True,True,False
2023-08-01,konsumen,Lampung,Cabai Rawit Merah,85135.0,33555.0,135.3095632946379,-60.58612791448875,1,1,85135.0,85135.0,True,False,True,False,False
2023-06-01,produsen,Nusa Tenggara Timur,Kedelai Biji Kering Tingkat Petani,25000.0,10063.0,150.0,-59.748000000000005,1,1,25000.0,25000.0,True,False,True,True,False
2025-02-01,konsumen,Papua Pegunungan,Telur Ayam Ras,117500.0,47500.0,82.1705426356589,-59.57446808510638,1,1,117500.0,117500.0,False,False,True,True,False
2023-06-01,produsen,Jawa Tengah,Kedelai Biji Kering Tingkat Petani,24475.0,10541.0,136.24517374517376,-56.931562819203265,1,1,24475.0,24475.0,True,False,True,True,False
2025-03-01,konsumen,Papua Pegunungan,Telur Ayam Ras,47500.0,73000.0,-59.57446808510638,53.68421052631578,1,1,47500.0,47500.0,False,False,True,True,False
2024-04-01,konsumen,Papua Tengah,Jagung Tingkat Peternak,17113.0,8080.0,5.116707616707616,-52.784432887278676,1,1,17113.0,17113.0,False,False,False,True,False
2023-06-01,produsen,Jawa Barat,Kedelai Biji Kering Tingkat Petani,20404.0,10185.0,96.1923076923077,-50.08331699666733,1,1,20404.0,20404.0,False,False,True,True,False
2023-06-01,produsen,Nusa Tenggara Barat,Kedelai Biji Kering Tingkat Petani,24176.0,12172.0,152.3590814196242,-49.65254798146923,1,1,24176.0,24176.0,True,False,True,True,False
2024-02-01,produsen,Lampung,Jagung Pipilan Kering Tingkat Petani,6649.0,3472.0,4.05320813771517,-47.78162129643555,1,1,6649.0,6649.0,False,False,False,True,False
2024-05-01,konsumen,Maluku Utara,Minyak Goreng Curah,24600.0,13000.0,-1.6000000000000014,-47.15447154471545,1,1,24600.0,24600.0,False,False,False,True,False
2023-06-01,produsen,Sumatera Barat,Kedelai Biji Kering Tingkat Petani,22507.0,12000.0,107.66746632219966,-46.68325409872484,1,1,22507.0,22507.0,True,False,True,True,False
2024-07-01,konsumen,Papua Selatan,Jagung Tingkat Peternak,8250.0,12100.0,16.017437772465204,46.66666666666666,1,1,8250.0,8250.0,False,False,False,True,False
2023-05-01,produsen,Jambi,Kedelai Biji Kering Tingkat Petani,11000.0,16120.0,0.34665207079001004,46.545454545454554,1,1,11000.0,11000.0,False,False,False,True,False
2025-01-01,konsumen,Papua Pegunungan,Beras Medium,20000.0,29167.0,0.10010010010010895,45.835,1,1,20000.0,20000.0,False,False,False,True,False
2025-02-01,konsumen,Papua Pegunungan,Cabai Merah Keriting,150000.0,83929.0,130.76923076923075,-44.04733333333334,1,1,150000.0,150000.0,True,False,True,False,False
2023-10-01,produsen,Gorontalo,Cabai Rawit Merah Tingkat Petani,50000.0,71625.0,143.64097066562712,43.250000000000014,1,1,50000.0,50000.0,True,False,True,False,False
2024-12-01,konsumen,Papua Pegunungan,Telur Ayam Ras,45079.0,64500.0,0.269140086302766,43.08214467934071,1,1,45079.0,45079.0,False,False,False,True,False
2024-06-01,konsumen,Papua Pegunungan,Jagung Tingkat Peternak,7200.0,10211.0,-64.66257668711657,41.81944444444446,1,1,7200.0,7200.0,False,False,True,True,False
2024-04-01,konsumen,Kalimantan Tengah,Jagung Tingkat Peternak,12021.0,7005.0,-0.5048832974673068,-41.726977788869476,1,1,12021.0,12021.0,False,False,False,True,False
2023-10-01,produsen,Kalimantan Barat,GKP Tk. Penggilingan,4597.0,6500.0,-22.544229149115413,41.39656297585381,1,1,4597.0,4597.0,False,False,True,True,False
2024-05-01,konsumen,Papua Pegunungan,Tepung Terigu Curah,19667.0,11583.0,-14.916720744105561,-41.104388061219296,1,1,19667.0,19667.0,False,False,True,True,False
2024-04-01,konsumen,Papua Barat Daya,Jagung Tingkat Peternak,12331.0,7275.0,0.17873100983021306,-41.00235179628579,1,1,12331.0,12331.0,False,False,False,True,False
2023-12-01,produsen,Kalimantan Selatan,Beras Premium Tingkat Penggilingan,11200.0,15772.0,-24.175749779974275,40.82142857142856,1,1,11200.0,11200.0,False,False,True,True,False
2023-10-01,produsen,Sumatera Selatan,GKP Tk. Petani,4835.0,6793.0,-23.30266497461929,40.49638055842812,1,1,4835.0,4835.0,False,False,True,True,False
2025-12-01,produsen,D.I Yogyakarta,Cabai Rawit Merah Tingkat Petani,56814.0,33873.0,105.49788403805115,-40.37913190410814,1,1,56814.0,56814.0,True,False,False,False,False
2023-10-01,produsen,Lampung,Jagung Pipilan Kering Tingkat Petani,4302.0,6038.0,-20.773480662983424,40.353324035332406,1,1,4302.0,4302.0,False,False,False,True,False
2024-12-01,konsumen,Maluku Utara,Minyak Goreng Curah,25000.0,14950.0,16.279069767441868,-40.2,1,1,25000.0,25000.0,False,False,True,True,False
2025-01-01,konsumen,Papua Pegunungan,Bawang Putih (Bonggol),70000.0,97500.0,2.910908556306979,39.28571428571428,1,1,70000.0,70000.0,False,False,False,True,False
2025-12-01,produsen,Jawa Timur,Cabai Rawit Merah Tingkat Petani,54171.0,32896.0,118.23785351704133,-39.273781174429125,1,1,54171.0,54171.0,True,False,False,False,False
2024-04-01,konsumen,Kalimantan Selatan,Jagung Tingkat Peternak,12004.0,7418.0,4.5826799093918735,-38.20393202265912,1,1,12004.0,12004.0,False,False,False,True,False
2024-04-01,konsumen,Papua Pegunungan,Kedelai Biji Kering,27283.0,16889.0,-2.361951114769356,-38.096983469559795,1,1,27283.0,27283.0,False,False,False,True,False
2025-12-01,produsen,Bali,Cabai Rawit Merah Tingkat Petani,50073.0,31028.0,119.811237928007,-38.03446967427556,1,1,50073.0,50073.0,True,False,False,False,False
2024-04-01,konsumen,Sulawesi Tenggara,Jagung Tingkat Peternak,9733.0,6043.0,-9.156244166511108,-37.91225726908456,1,1,9733.0,9733.0,False,False,False,True,False
2024-05-01,konsumen,Papua Selatan,Minyak Goreng Curah,17385.0,23944.0,1.6369482607424768,37.727926373310325,1,1,17385.0,17385.0,False,False,False,True,False
2024-02-01,produsen,Sulawesi Selatan,Jagung Pipilan Kering Tingkat Petani,7476.0,4718.0,18.384798099762477,-36.89138576779026,1,1,7476.0,7476.0,False,False,False,True,False
2024-05-01,konsumen,Papua Pegunungan,Kedelai Biji Kering,16889.0,10700.0,-38.096983469559795,-36.64515365030493,1,1,16889.0,16889.0,False,False,True,True,False
2024-04-01,konsumen,Papua Tengah,Kedelai Biji Kering,22122.0,14065.0,19.462144940058312,-36.42075761685201,1,1,22122.0,22122.0,False,False,True,True,False
2024-04-01,konsumen,Maluku,Jagung Tingkat Peternak,13010.0,8282.0,4.121648659463784,-36.3412759415834,1,1,13010.0,13010.0,False,False,False,True,False
2024-12-01,konsumen,Kalimantan Barat,Jagung Tingkat Peternak,5724.0,7788.0,1.0414827890556033,36.05870020964361,1,1,5724.0,5724.0,False,False,False,True,False
2024-04-01,konsumen,Papua Pegunungan,Bawang Putih (Bonggol),59388.0,80745.0,-8.548021989867415,35.961810466760966,1,1,59388.0,59388.0,False,False,False,True,False
2024-04-01,konsumen,Nusa Tenggara Barat,Jagung Tingkat Peternak,8506.0,5469.0,-12.669404517453797,-35.70420879379262,1,1,8506.0,8506.0,False,False,False,True,False
2023-05-01,produsen,Bali,Jagung Pipilan Kering Tingkat Petani,3800.0,5139.0,0.0,35.236842105263165,1,1,3800.0,3800.0,False,False,False,True,False
2025-04-01,konsumen,Papua Pegunungan,Gula Pasir Lokal/Curah,30000.0,40500.0,7.14285714285714,35.00000000000001,1,1,30000.0,30000.0,False,False,True,True,False
2025-02-01,konsumen,Papua Pegunungan,Minyak Goreng Kemasan,53750.0,35000.0,65.38461538461537,-34.883720930232556,1,1,53750.0,53750.0,False,False,True,True,False
2023-06-01,produsen,Kalimantan Barat,GKP Tk. Penggilingan,5569.0,7483.0,3.0532938564026724,34.36882743760101,1,1,5569.0,5569.0,False,False,False,True,False
2024-02-01,produsen,Nusa Tenggara Barat,Jagung Pipilan Kering Tingkat Petani,8818.0,5795.0,25.273476346071888,-34.28215014742572,1,1,8818.0,8818.0,False,False,False,True,False
2024-09-01,konsumen,Papua Tengah,Garam Konsumsi,20968.0,13892.0,-7.524036341183738,-33.74666157954979,1,1,20968.0,20968.0,False,False,True,True,False
2024-04-01,konsumen,Papua Tengah,Tepung Terigu Curah,21634.0,14464.0,1.6444277391467699,-33.14227604696312,1,1,21634.0,21634.0,False,False,False,True,False
2024-08-01,konsumen,Papua Tengah,Tepung Terigu Kemasan,26796.0,18010.0,1.9208094024571132,-32.788475891924165,1,1,26796.0,26796.0,False,False,False,True,False
2024-04-01,konsumen,Papua Tengah,Garam Konsumsi,31171.0,21170.0,5.115667363593435,-32.08430913348946,1,1,31171.0,31171.0,False,False,False,True,False
2025-03-01,konsumen,Papua Pegunungan,Daging Ayam Ras,50000.0,66000.0,-23.076923076923073,32.00000000000001,1,1,50000.0,50000.0,False,False,True,True,False
2023-12-01,produsen,Kalimantan Selatan,Jagung Pipilan Kering Tingkat Petani,5292.0,6977.0,-16.766278703994963,31.84051398337113,1,1,5292.0,5292.0,False,False,False,True,False
2023-06-01,produsen,Jambi,Kedelai Biji Kering Tingkat Petani,16120.0,11000.0,46.545454545454554,-31.76178660049628,1,1,16120.0,16120.0,False,False,True,True,False
2025-02-01,konsumen,Papua Pegunungan,Beras Medium,29167.0,20000.0,45.835,-31.429355093084656,1,1,29167.0,29167.0,False,False,True,True,False
2024-04-01,konsumen,Kepulauan Riau,Jagung Tingkat Peternak,10478.0,7212.0,1.403271073260437,-31.170070624164914,1,1,10478.0,10478.0,False,False,False,True,False
2022-06-01,konsumen,Aceh,Cabai Merah Keriting,70083.0,91876.0,101.95665955852688,31.09598618780589,1,1,70083.0,70083.0,True,False,True,False,False
2024-04-01,konsumen,Maluku Utara,Jagung Tingkat Peternak,12071.0,8386.0,-3.0363884649369455,-30.52771104299561,1,1,12071.0,12071.0,False,False,False,True,False
2023-12-01,produsen,Kalimantan Tengah,Beras Premium Tingkat Penggilingan,12721.0,16600.0,-16.082855069595624,30.492885779419865,1,1,12721.0,12721.0,False,False,True,True,False
2024-12-01,konsumen,Sumatera Barat,Ikan Bandeng,38870.0,50657.0,18.549469318043176,30.324157447903268,1,1,38870.0,38870.0,False,False,True,True,False
2025-04-01,konsumen,Papua Pegunungan,Telur Ayam Ras,73000.0,95000.0,53.68421052631578,30.136986301369873,1,1,73000.0,73000.0,False,False,True,True,False
2023-12-01,produsen,Nusa Tenggara Timur,Kedelai Biji Kering Tingkat Petani,10000.0,13000.0,0.0,30.000000000000004,1,1,10000.0,10000.0,False,False,False,True,False
2024-07-01,produsen,Lampung,Jagung Pipilan Kering Tingkat Petani,3162.0,4104.0,-13.17957166392092,29.79127134724857,1,1,3162.0,3162.0,False,False,False,True,False
2025-07-01,produsen,Lampung,Jagung Pipilan Kering Tingkat Petani,4401.0,5704.0,-18.044692737430168,29.606907521017956,1,1,4401.0,4401.0,False,False,False,True,False
2023-06-01,produsen,Nusa Tenggara Barat,GKP Tk. Penggilingan,5300.0,6867.0,4.310175162369623,29.56603773584905,1,1,5300.0,5300.0,False,False,False,True,False
2023-12-01,produsen,Sumatera Selatan,Jagung Pipilan Kering Tingkat Petani,5148.0,6658.0,-15.049504950495052,29.33177933177933,1,1,5148.0,5148.0,False,False,False,True,False
2024-04-01,konsumen,Nusa Tenggara Timur,Jagung Tingkat Peternak,9734.0,6883.0,-7.7608263053160265,-29.28908978837066,1,1,9734.0,9734.0,False,False,False,True,False
2022-06-01,konsumen,Sumatera Utara,Cabai Merah Keriting,66619.0,85816.0,116.28843219375993,28.816103514012514,1,1,66619.0,66619.0,True,False,True,False,False
2023-07-01,produsen,Kalimantan Barat,GKP Tk. Penggilingan,7483.0,5360.0,34.36882743760101,-28.37097420820527,1,1,7483.0,7483.0,False,False,True,True,False
2024-06-01,konsumen,Papua Selatan,Telur Ayam Ras,80000.0,57333.0,23.81026077536177,-28.333750000000002,1,1,80000.0,80000.0,False,False,True,True,False
2024-06-01,konsumen,Papua Barat Daya,Jagung Tingkat Peternak,6740.0,8643.0,-7.35395189003436,28.234421364985174,1,1,6740.0,6740.0,False,False,False,True,False
2023-11-01,produsen,Gorontalo,Sapi Hidup (Tingkat Peternak/RPH),40069.0,51363.0,1.6541086333307975,28.186378497092512,1,1,40069.0,40069.0,False,False,False,True,False
2024-12-01,konsumen,D.I Yogyakarta,Jagung Tingkat Peternak,5865.0,7501.0,12.162937464142276,27.894288150042623,1,1,5865.0,5865.0,False,False,False,True,False
2024-04-01,konsumen,Kalimantan Barat,Jagung Tingkat Peternak,8460.0,6103.0,2.2356495468278004,-27.860520094562645,1,1,8460.0,8460.0,False,False,False,True,False
2025-03-01,konsumen,Papua Pegunungan,Daging Sapi Murni,170000.0,123000.0,21.42857142857142,-27.647058823529413,1,1,170000.0,170000.0,False,False,True,True,False
2024-07-01,konsumen,Papua Pegunungan,Jagung Tingkat Peternak,10211.0,13000.0,41.81944444444446,27.313681324062287,1,1,10211.0,10211.0,False,False,True,True,False
2024-01-01,produsen,Nusa Tenggara Timur,Jagung Pipilan Kering Tingkat Petani,6671.0,8492.0,15.017241379310352,27.297256783090983,1,1,6671.0,6671.0,False,False,False,True,False
2023-11-01,produsen,Jawa Timur,Sapi Hidup (Tingkat Peternak/RPH),49015.0,62361.0,0.46321916825513565,27.228399469550133,1,1,49015.0,49015.0,False,False,False,True,False
2023-08-01,produsen,Jambi,Jagung Pipilan Kering Tingkat Petani,4200.0,5337.0,-0.30856871587942036,27.07142857142857,1,1,4200.0,4200.0,False,False,False,True,False
2024-06-01,konsumen,Sulawesi Barat,Jagung Tingkat Peternak,7087.0,5177.0,9.367283950617278,-26.950754903344155,1,1,7087.0,7087.0,False,False,False,True,False
2025-05-01,produsen,Sulawesi Tenggara,GKG Tk. Penggilingan,6700.0,8500.0,0.0,26.865671641791057,1,1,6700.0,6700.0,False,False,False,True,False
2025-01-01,konsumen,Kalimantan Barat,Jagung Tingkat Peternak,7788.0,5700.0,36.05870020964361,-26.810477657935284,1,1,7788.0,7788.0,False,False,True,True,False
2023-08-01,produsen,Aceh,GKP Tk. Petani,5333.0,6752.0,1.5616073128927876,26.607912994562156,1,1,5333.0,5333.0,False,False,False,True,False
2025-01-01,produsen,Banten,Cabai Merah Keriting Tingkat Petani,44099.0,32468.0,131.58806848020168,-26.374747726705817,1,1,44099.0,44099.0,True,False,True,False,False
2023-08-01,produsen,Lampung,Jagung Pipilan Kering Tingkat Petani,4300.0,5430.0,-2.4943310657596363,26.279069767441854,1,1,4300.0,4300.0,False,False,False,True,False
2023-10-01,produsen,Sulawesi Tengah,Jagung Pipilan Kering Tingkat Petani,4237.0,5350.0,-13.671556642216787,26.268586263865945,1,1,4237.0,4237.0,False,False,False,True,False
2023-10-01,produsen,Sulawesi Selatan,Jagung Pipilan Kering Tingkat Petani,4155.0,5240.0,-12.893081761006286,26.113116726835138,1,1,4155.0,4155.0,False,False,False,True,False
2024-04-01,konsumen,Bali,Jagung Tingkat Peternak,7735.0,5725.0,0.012929919834503423,-25.985778926955394,1,1,7735.0,7735.0,False,False,False,True,False
2024-04-01,konsumen,Papua Barat,Jagung Tingkat Peternak,11377.0,8436.0,-0.3939765365084891,-25.850399929682688,1,1,11377.0,11377.0,False,False,False,True,False
